,Open,High,Low,Close,Volume,Unix Time
481,3669165,3671999,3600001,3610499,35.1386,1611190800000
482,3610500,3613912,3570269,3589727,40.2343,1611194400000
483,3589999,3615496,3553634,3590001,33.8603,1611198000000
484,3590001,3620000,3544859,3549832,59.5489,1611201600000
485,3550186,3584528,3520001,3576390,54.6430,1611205200000
486,3580573,3601999,3576397,3588507,22.8504,1611208800000
487,3589999,3628134,3582840,3593061,29.9103,1611212400000
488,3593055,3595260,3451350,3453602,132.8426,1611216000000
489,3453601,3472317,3384000,3419001,265.4110,1611219600000
490,3419001,3434819,3325000,3410951,219.3725,1611223200000
491,3408777,3425869,3334111,3338089,148.0247,1611226800000
492,3338091,3391234,3245021,3374372,375.1489,1611230400000
493,3374001,3399800,3343198,3349789,143.9993,1611234000000
494,3349788,3364553,3221211,3231667,240.5691,1611237600000
495,3229170,3328495,3221134,3257503,119.5915,1611241200000
496,3253543,3335000,3222222,3222222,121.7635,1611244800000
497,3223087,3313000,3222223,3306273,82.5563,1611248400000
498,3306266,3323829,3259330,3292960,38.6399,1611252000000
499,3292574,3389000,3280011,3369932,43.7871,1611255600000
500,3368906,3374422,3306737,3306737,40.2668,1611259200000
501,3306494,3328753,3240000,3240001,60.0633,1611262800000
502,3240001,3240095,3120000,3206628,319.5858,1611266400000
503,3208000,3275256,3178558,3199822,114.1770,1611270000000
504,3199811,3199811,3028984,3050812,320.1113,1611273600000
505,3050812,3127414,2980000,3116751,310.2853,1611277200000
506,3115863,3193056,3085633,3180384,172.6656,1611280800000
507,3180820,3211934,3135499,3206982,114.9156,1611284400000
508,3207007,3276703,3194528,3209966,147.6012,1611288000000
509,3208395,3317502,3183270,3306148,177.9700,1611291600000
510,3306130,3333333,3269597,3274473,132.6127,1611295200000
511,3274516,3308265,3168005,3188842,136.9984,1611298800000
512,3190832,3269870,3158652,3261670,97.9979,1611302400000
513,3261670,3290000,3237033,3254997,78.3895,1611306000000
514,3255001,3285807,3220000,3251584,62.5858,1611309600000
515,3253310,3316999,3251585,3288647,99.3333,1611313200000
516,3290786,3316498,3256012,3280018,83.5986,1611316800000
517,3278499,3360018,3259953,3346405,119.5990,1611320400000
518,3346400,3395000,3346397,3382504,127.5570,1611324000000
519,3382770,3410000,3360000,3377258,89.0099,1611327600000
520,3377858,3390000,3325371,3367766,76.8188,1611331200000
521,3367637,3379304,3337677,3359999,33.7490,1611334800000
522,3360372,3460102,3348030,3456419,57.5663,1611338400000
523,3456565,3496000,3443653,3490355,57.9463,1611342000000
524,3492308,3512980,3466860,3484733,65.9651,1611345600000
525,3484732,3496191,3445548,3460500,53.1062,1611349200000
526,3457243,3490563,3405224,3408432,48.7547,1611352800000
527,3409663,3440000,3383189,3420309,67.7945,1611356400000
528,3419562,3419562,3355074,3383999,74.2308,1611360000000
529,3383999,3411107,3342517,3390885,63.5276,1611363600000
530,3390887,3407940,3327998,3345355,55.0928,1611367200000
531,3346710,3380000,3341280,3359790,53.0971,1611370800000
532,3358811,3399999,3351024,3377349,49.0226,1611374400000
533,3377359,3460000,3350000,3459994,91.0509,1611378000000
534,3459451,3471463,3404376,3404376,74.7684,1611381600000
535,3404998,3438861,3392709,3416013,45.1437,1611385200000
536,3416013,3424654,3387053,3417382,40.5598,1611388800000
537,3417535,3431295,3361841,3368851,69.2677,1611392400000
538,3369156,3372549,3341505,3354093,38.4113,1611396000000
539,3354898,3372432,3273452,3281774,126.1669,1611399600000
540,3281775,3315213,3266192,3282046,70.1174,1611403200000
541,3284696,3353728,3250264,3313832,115.0463,1611406800000
542,3312041,3319870,3289595,3295007,38.0799,1611410400000
543,3294893,3339987,3286995,3309970,35.0611,1611414000000
544,3310000,3354653,3300875,3336350,25.5881,1611417600000
545,3336010,3360000,3329546,3341325,31.1882,1611421200000
546,3343465,3353369,3306006,3337183,13.9178,1611424800000
547,3337183,3369483,3337183,3357219,13.7460,1611428400000
548,3357219,3358696,3325408,3339999,9.9385,1611432000000
549,3340496,3364608,3306000,3356667,25.7945,1611435600000
550,3356667,3370716,3321275,3327646,25.3985,1611439200000
551,3327622,3332502,3306630,3325696,27.2390,1611442800000
552,3325694,3325694,3283605,3304794,41.7220,1611446400000
553,3304794,3324895,3295000,3305320,33.1558,1611450000000
554,3305000,3345055,3295858,3328699,23.5872,1611453600000
555,3328700,3366922,3320000,3366922,27.0633,1611457200000
556,3366922,3410782,3355006,3407253,72.2882,1611460800000
557,3406811,3421376,3400000,3409476,82.4832,1611464400000
558,3409481,3430000,3380000,3395000,44.2941,1611468000000
559,3395000,3402501,3371739,3399152,28.7776,1611471600000
560,3399157,3418885,3380000,3386100,46.4933,1611475200000
561,3386101,3403256,3380001,3390077,43.9458,1611478800000
562,3390168,3394479,3375098,3392602,32.2272,1611482400000
563,3394480,3422220,3394480,3409261,53.9548,1611486000000
564,3411376,3419986,3354001,3363151,62.6096,1611489600000
565,3363155,3367078,3340000,3347386,63.5323,1611493200000
566,3347044,3360000,3320003,3328183,39.8829,1611496800000
567,3329996,3349000,3315000,3316475,24.5912,1611500400000
568,3317995,3336001,3280000,3299988,58.7024,1611504000000
569,3298210,3319899,3288888,3310749,17.8264,1611507600000
570,3310001,3315555,3302165,3307368,12.3040,1611511200000
571,3307367,3307367,3216010,3252579,77.5422,1611514800000
572,3253774,3300008,3249020,3294022,21.4063,1611518400000
573,3293288,3318741,3285000,3315845,22.6230,1611522000000
574,3315838,3356852,3292933,3340924,41.1546,1611525600000
575,3339664,3360000,3329653,3351751,39.4434,1611529200000
576,3352402,3400105,3345214,3377851,98.0462,1611532800000
577,3377853,3403200,3363000,3401188,83.8925,1611536400000
578,3400738,3416261,3382139,3394467,41.1869,1611540000000
579,3394163,3482555,3376017,3473395,115.1073,1611543600000
580,3473978,3498511,3451345,3460130,85.5840,1611547200000
581,3460127,3466002,3441227,3454424,36.5688,1611550800000
582,3455006,3472534,3440000,3466999,32.2805,1611554400000
583,3466998,3476666,3427120,3458011,28.0352,1611558000000
584,3458189,3472007,3444274,3466656,33.3719,1611561600000
585,3468449,3476548,3408044,3421454,68.1207,1611565200000
586,3420685,3435905,3400000,3432221,47.1507,1611568800000
587,3432222,3452999,3427102,3443799,27.8039,1611572400000
588,3443789,3560000,3430001,3545729,139.4073,1611576000000
589,3545730,3596000,3536791,3584883,173.2542,1611579600000
590,3584999,3620000,3570001,3578075,142.7607,1611583200000
591,3578073,3588926,3547504,3569824,88.9609,1611586800000
592,3572869,3584274,3490062,3511840,66.6803,1611590400000
593,3512491,3549877,3496180,3502542,36.4724,1611594000000
594,3502543,3524543,3480008,3493142,29.7129,1611597600000
595,3490788,3501729,3464011,3467603,18.2144,1611601200000
596,3467665,3470548,3432950,3467002,46.2229,1611604800000
597,3467265,3467315,3341631,3398072,91.9931,1611608400000
598,3398285,3399998,3320000,3373076,89.3842,1611612000000
599,3377451,3395770,3350454,3356273,49.4915,1611615600000
600,3354493,3399441,3313000,3381839,85.4786,1611619200000
601,3381427,3410061,3355000,3404988,60.1297,1611622800000
602,3404987,3405000,3353418,3359743,38.8761,1611626400000
603,3361017,3367468,3270216,3278355,108.8642,1611630000000
604,3278354,3348330,3270129,3329196,65.3375,1611633600000
605,3326599,3358959,3308407,3336356,38.6230,1611637200000
606,3336011,3336011,3255500,3280875,57.3084,1611640800000
607,3280875,3297503,3233832,3289007,86.8004,1611644400000
608,3289847,3323083,3279728,3310774,48.0957,1611648000000
609,3311346,3332504,3264000,3308442,49.6947,1611651600000
610,3308864,3371383,3308864,3351141,58.2571,1611655200000
611,3352000,3352497,3294124,3306089,40.0950,1611658800000
612,3307178,3322221,3250000,3254545,87.4107,1611662400000
613,3253663,3312125,3243836,3293120,63.7282,1611666000000
614,3293120,3297257,3201006,3242771,70.9494,1611669600000
615,3242761,3309545,3242727,3292996,46.1524,1611673200000
616,3294015,3331168,3250403,3317377,45.7811,1611676800000
617,3318009,3340000,3310476,3333499,23.2218,1611680400000
618,3335845,3350000,3311100,3341681,29.7123,1611684000000
619,3341680,3355530,3325009,3334669,25.8814,1611687600000
620,3336000,3354190,3301932,3310000,21.8504,1611691200000
621,3311000,3348420,3306904,3315567,55.6060,1611694800000
622,3313881,3389870,3305715,3389870,35.8354,1611698400000
623,3389870,3405000,3362201,3362201,62.9220,1611702000000
624,3362201,3367268,3305972,3351243,32.4259,1611705600000
625,3352000,3363551,3338828,3340459,2.1686,1611709200000
626,3340459,3340459,3340459,3340459,0.0000,1611712800000
627,3338809,3338813,3288347,3306527,30.6070,1611716400000
628,3305710,3325622,3277000,3312011,39.0378,1611720000000
629,3312010,3312500,3262321,3270001,70.6495,1611723600000
630,3270001,3295161,3260016,3292345,39.0355,1611727200000
631,3292919,3315176,3282747,3304008,21.3871,1611730800000
632,3304008,3304008,3245899,3245899,52.2307,1611734400000
633,3247857,3259999,3210000,3254819,77.0233,1611738000000
634,3255805,3269999,3245003,3264763,51.4221,1611741600000
635,3265000,3290500,3190075,3194704,88.3055,1611745200000
636,3195189,3219998,3170000,3204204,121.1233,1611748800000
637,3204205,3231999,3159000,3159001,94.0652,1611752400000
638,3159000,3182510,3058351,3092690,169.5423,1611756000000
639,3090885,3184350,3075252,3179194,104.0883,1611759600000
640,3179174,3234997,3165790,3192295,57.1864,1611763200000
641,3192144,3219999,3143032,3182633,53.6301,1611766800000
642,3183996,3183997,3083696,3106514,46.5151,1611770400000
643,3105992,3220000,3105992,3208495,62.7631,1611774000000
644,3210177,3292791,3190238,3292000,76.8195,1611777600000
645,3292000,3300000,3206803,3226512,51.5927,1611781200000
646,3227221,3236414,3165211,3185181,37.0687,1611784800000
647,3183753,3200361,3144019,3172254,38.5525,1611788400000
648,3172252,3210002,3123568,3210001,45.3169,1611792000000
649,3209999,3230000,3176808,3225875,39.0434,1611795600000
650,3229999,3259999,3220440,3238496,42.4105,1611799200000
651,3242340,3292016,3233826,3284858,46.6945,1611802800000
652,3288040,3299999,3247485,3268321,39.7576,1611806400000
653,3268320,3316844,3240990,3308492,55.7027,1611810000000
654,3308503,3328888,3285745,3291650,53.0245,1611813600000
655,3291999,3293999,3242224,3251466,42.0335,1611817200000
656,3251400,3262662,3226123,3242349,42.4591,1611820800000
657,3242349,3283256,3216013,3283253,33.4990,1611824400000
658,3282076,3290671,3238950,3280940,28.6486,1611828000000
659,3282067,3293948,3256001,3277957,25.8175,1611831600000
660,3279870,3307499,3255291,3282706,58.1613,1611835200000
661,3282706,3319142,3251122,3307500,70.5690,1611838800000
662,3307500,3348000,3296145,3316560,93.5613,1611842400000
663,3316770,3350000,3295962,3324842,77.3219,1611846000000
664,3324838,3372813,3302411,3372452,46.4099,1611849600000
665,3372499,3376750,3350491,3361460,33.0829,1611853200000
666,3363167,3394991,3341255,3394296,33.4791,1611856800000
667,3394991,3400728,3380000,3391859,42.9508,1611860400000
668,3390859,3423151,3375947,3393581,45.3157,1611864000000
669,3393581,3463000,3393580,3453851,89.1888,1611867600000
670,3456983,3487102,3451043,3484626,74.6702,1611871200000
671,3484624,3517455,3445096,3472451,149.4311,1611874800000
672,3474444,3580000,3471862,3562515,165.5314,1611878400000
673,3562515,3577719,3515602,3536083,108.2659,1611882000000
674,3536085,3567885,3523595,3545000,66.4320,1611885600000
675,3545000,3564035,3495270,3519784,94.7411,1611889200000
676,3523000,3539999,3410000,3449000,151.5019,1611892800000
677,3449000,3459045,3415002,3437769,82.1374,1611896400000
678,3439139,3444623,3378811,3386416,70.4975,1611900000000
679,3386992,3404548,3333754,3373315,58.8625,1611903600000
680,3374082,3799999,3350002,3788879,504.0433,1611907200000
681,3788879,3970230,3600001,3855000,1128.8844,1611910800000
682,3854999,3891179,3700000,3811701,348.3025,1611914400000
683,3809583,3890000,3809583,3871568,243.7900,1611918000000
684,3871501,3959000,3810005,3954932,270.6427,1611921600000
685,3954571,4020798,3868490,3992511,316.5433,1611925200000
686,3993889,4009001,3818458,3870870,296.8034,1611928800000
687,3871925,3918672,3843548,3878174,134.8986,1611932400000
688,3878198,3912000,3740000,3768001,126.8102,1611936000000
689,3765818,3799995,3718945,3727999,100.4396,1611939600000
690,3727999,3757598,3615000,3678549,128.1320,1611943200000
691,3679960,3696000,3512546,3590007,134.6984,1611946800000
692,3594012,3665560,3547964,3625314,75.0402,1611950400000
693,3628369,3645866,3584011,3627623,53.7468,1611954000000
694,3630309,3708233,3595990,3616001,98.2468,1611957600000
695,3618146,3631851,3540000,3593503,85.6935,1611961200000
696,3593785,3659042,3593378,3595001,82.6899,1611964800000
697,3595000,3658158,3561037,3578355,80.8606,1611968400000
698,3578355,3608070,3535859,3547240,80.2594,1611972000000
699,3547170,3559998,3448945,3489620,137.4793,1611975600000
700,3489628,3527000,3478961,3512737,51.9525,1611979200000
701,3516247,3557191,3481498,3511574,77.5291,1611982800000
702,3512986,3548900,3475414,3548900,58.9960,1611986400000
703,3545172,3585779,3504466,3571903,34.1429,1611990000000
704,3570945,3600000,3542959,3551521,86.9785,1611993600000
705,3551521,3608000,3549459,3592000,75.1021,1611997200000
706,3592000,3600000,3556411,3590454,61.9283,1612000800000
707,3590457,3590499,3515000,3523865,83.9510,1612004400000
708,3524752,3543774,3505850,3537001,63.5831,1612008000000
709,3537734,3595000,3528672,3583915,58.5247,1612011600000
710,3583705,3596428,3552212,3574098,75.3821,1612015200000
711,3576782,3599999,3561000,3574735,50.5145,1612018800000
712,3573002,3575000,3494438,3539996,162.8475,1612022400000
713,3540000,3570000,3534283,3569265,64.5135,1612026000000
714,3567625,3580006,3531710,3580006,39.1216,1612029600000
715,3580166,3582501,3552000,3577592,14.6362,1612033200000
716,3577341,3586000,3558626,3558629,12.5186,1612036800000
717,3565855,3616052,3543312,3616042,23.0325,1612040400000
718,3616036,3628208,3600529,3602240,48.8219,1612044000000
719,3602541,3602541,3567569,3573673,68.9084,1612047600000
720,3573982,3583588,3537354,3558000,57.2551,1612051200000
721,3559213,3572728,3542978,3566277,25.8336,1612054800000
722,3566277,3572255,3520000,3527083,37.3517,1612058400000
723,3527078,3554153,3517551,3539724,22.4940,1612062000000
724,3539725,3560364,3532433,3553746,14.0371,1612065600000
725,3551883,3555000,3524423,3529251,22.5250,1612069200000
726,3527547,3540020,3512512,3520231,33.3983,1612072800000
727,3520230,3532186,3495000,3508767,53.8544,1612076400000
728,3508768,3527000,3482863,3502506,66.0814,1612080000000
729,3503594,3518000,3464013,3468968,83.5286,1612083600000
730,3466290,3506417,3457331,3500000,84.9115,1612087200000
731,3500254,3510094,3489004,3493705,61.9612,1612090800000
732,3493708,3560972,3475555,3533333,82.2833,1612094400000
733,3533331,3539763,3485111,3499995,49.3689,1612098000000
734,3499790,3505258,3471446,3473111,32.6461,1612101600000
735,3472002,3482189,3398342,3430000,99.5191,1612105200000
736,3428181,3441279,3402352,3422926,40.3630,1612108800000
737,3422923,3435000,3358230,3364089,49.7802,1612112400000
738,3362261,3419761,3353021,3385005,23.5475,1612116000000
739,3385004,3427887,3379682,3419569,22.5173,1612119600000
740,3419926,3430936,3392785,3425234,13.0961,1612123200000
741,3427325,3427325,3392818,3394031,14.3183,1612126800000
742,3397017,3454549,3397017,3442000,36.5641,1612130400000
743,3442000,3469000,3439291,3455890,38.1574,1612134000000
744,3455891,3455891,3380053,3404393,48.5595,1612137600000
745,3404999,3406547,3400000,3404848,0.6635,1612141200000
746,3404847,3529846,3404847,3517899,73.2915,1612144800000
747,3517797,3522076,3458113,3481059,149.8782,1612148400000
748,3479995,3530000,3465388,3487428,137.4256,1612152000000
749,3482730,3519426,3476999,3508596,40.4019,1612155600000
750,3508596,3570000,3470002,3490562,104.0286,1612159200000
751,3490561,3519603,3481514,3510157,61.9164,1612162800000
752,3511976,3560000,3465388,3559999,105.3905,1612166400000
753,3550006,3590000,3537502,3540022,135.3278,1612170000000
754,3540023,3561596,3510000,3530177,131.4795,1612173600000
755,3530177,3542287,3460000,3460000,207.3953,1612177200000
756,3464887,3503000,3400001,3437957,180.1946,1612180800000
757,3437958,3456783,3400000,3414106,181.6687,1612184400000
758,3414105,3475940,3412697,3456000,136.7458,1612188000000
759,3456000,3461506,3400000,3400000,83.6584,1612191600000
760,3400000,3451364,3395000,3448753,52.7717,1612195200000
761,3448745,3519742,3440000,3513594,68.4422,1612198800000
762,3512172,3514100,3480500,3487385,20.5625,1612202400000
763,3487385,3514989,3482269,3493000,12.9080,1612206000000
764,3493022,3512224,3482995,3498230,18.5263,1612209600000
765,3496719,3505578,3490000,3494311,22.7824,1612213200000
766,3495234,3509870,3479998,3491001,33.4677,1612216800000
767,3490998,3504161,3470044,3485356,33.8447,1612220400000
