,Open,High,Low,Close,Volume,Unix Time
1762,3888884,3899458,3867641,3869401,25.9574,1611045000000
1763,3873043,3881708,3850000,3869500,20.9009,1611045900000
1764,3869500,3885054,3865923,3865923,23.4399,1611046800000
1765,3868783,3882605,3864887,3879984,9.8946,1611047700000
1766,3877648,3891662,3866887,3882996,26.9562,1611048600000
1767,3882081,3883000,3844647,3853742,18.4693,1611049500000
1768,3853742,3874118,3853742,3873674,10.0815,1611050400000
1769,3873582,3878863,3862051,3866196,15.5843,1611051300000
1770,3866194,3866194,3827777,3838515,22.1025,1611052200000
1771,3838105,3863322,3835013,3856254,14.4065,1611053100000
1772,3856950,3865000,3846000,3846188,15.1350,1611054000000
1773,3846187,3860000,3839993,3849318,22.0885,1611054900000
1774,3849317,3859500,3840724,3842539,23.9307,1611055800000
1775,3842017,3875800,3834200,3875800,26.8615,1611056700000
1776,3875800,3898277,3870000,3871998,32.6659,1611057600000
1777,3871983,3888888,3860000,3862601,13.4260,1611058500000
1778,3862410,3867402,3830000,3830000,28.7643,1611059400000
1779,3829865,3837674,3812933,3830000,25.8426,1611060300000
1780,3830000,3846519,3830000,3840617,18.3431,1611061200000
1781,3840617,3859214,3838826,3849998,13.1659,1611062100000
1782,3849998,3855000,3843652,3850000,9.7032,1611063000000
1783,3850000,3866278,3850000,3863640,23.7015,1611063900000
1784,3863637,3880000,3860000,3868972,16.3798,1611064800000
1785,3868972,3870000,3849010,3870000,26.5507,1611065700000
1786,3870000,3877552,3868000,3875013,18.5189,1611066600000
1787,3875013,3879870,3857654,3859428,16.7795,1611067500000
1788,3859428,3866801,3844000,3858629,19.8687,1611068400000
1789,3859766,3870623,3856000,3870623,8.6685,1611069300000
1790,3871272,3877000,3870300,3870607,15.3954,1611070200000
1791,3870601,3890000,3870601,3883580,23.4710,1611071100000
1792,3884647,3934971,3878309,3914310,54.3879,1611072000000
1793,3914311,3924998,3901013,3906648,10.3550,1611072900000
1794,3908053,3910678,3890836,3895054,12.9748,1611073800000
1795,3898776,3900589,3884000,3884994,6.1543,1611074700000
1796,3884862,3900007,3860003,3870648,16.1894,1611075600000
1797,3870668,3877691,3853231,3853231,2.5038,1611076500000
1798,3853233,3876094,3853233,3876052,2.7398,1611077400000
1799,3873581,3879999,3868590,3869981,5.6048,1611078300000
1800,3868698,3868698,3835057,3839192,7.2694,1611079200000
1801,3841476,3854167,3828854,3853311,7.8984,1611080100000
1802,3854443,3854443,3831955,3839997,2.0326,1611081000000
1803,3835001,3835001,3799999,3800000,21.4964,1611081900000
1804,3800001,3819547,3797067,3813919,3.4166,1611082800000
1805,3815005,3820094,3780213,3791064,8.7958,1611083700000
1806,3789979,3797958,3760000,3765003,22.3556,1611084600000
1807,3763804,3793789,3756024,3778190,11.5907,1611085500000
1808,3776001,3805379,3760481,3793612,15.3169,1611086400000
1809,3793008,3794560,3770673,3785542,7.6299,1611087300000
1810,3788375,3802408,3784000,3796838,3.9831,1611088200000
1811,3795817,3805304,3782263,3801846,8.4208,1611089100000
1812,3801846,3833929,3794025,3813005,14.4538,1611090000000
1813,3815060,3827524,3810001,3815000,9.6434,1611090900000
1814,3815001,3818800,3805000,3816475,12.1580,1611091800000
1815,3816474,3823317,3801760,3805000,7.8096,1611092700000
1816,3805001,3821999,3795000,3818001,9.0081,1611093600000
1817,3818001,3823337,3810000,3810001,5.0817,1611094500000
1818,3810001,3810643,3797840,3810643,6.2074,1611095400000
1819,3810643,3831730,3810643,3822001,8.3735,1611096300000
1820,3822001,3828165,3795000,3795000,8.5902,1611097200000
1821,3795000,3800160,3781530,3784065,7.2937,1611098100000
1822,3784099,3791998,3764472,3773377,12.3208,1611099000000
1823,3773376,3784658,3740000,3742997,21.8795,1611099900000
1824,3742995,3755822,3720000,3746424,37.3059,1611100800000
1825,3746422,3771795,3745900,3766316,13.8476,1611101700000
1826,3766720,3791617,3760000,3781839,11.4106,1611102600000
1827,3782378,3789214,3776001,3787066,14.7451,1611103500000
1828,3786848,3793141,3777000,3783952,14.8387,1611104400000
1829,3783952,3783952,3756965,3764313,17.0964,1611105300000
1830,3764313,3769929,3750187,3761165,8.6997,1611106200000
1831,3757588,3779999,3755003,3761545,8.6781,1611107100000
1832,3760786,3760786,3723000,3733478,32.3885,1611108000000
1833,3734201,3737499,3722506,3732399,14.0421,1611108900000
1834,3732398,3749742,3731969,3746617,3.4894,1611109800000
1835,3746629,3749988,3738414,3749000,6.1414,1611110700000
1836,3749000,3752000,3733658,3736001,10.8271,1611111600000
1837,3735992,3737516,3695000,3699203,29.4982,1611112500000
1838,3696200,3711088,3660729,3678818,54.6649,1611113400000
1839,3678818,3689205,3650901,3653557,39.3230,1611114300000
1840,3652861,3684923,3640990,3653210,42.0684,1611115200000
1841,3653211,3679989,3624788,3673706,36.6069,1611116100000
1842,3674978,3675000,3661445,3664979,18.1614,1611117000000
1843,3664978,3691000,3660001,3675011,13.4234,1611117900000
1844,3675010,3690067,3670001,3676000,12.9833,1611118800000
1845,3676001,3697480,3676000,3694387,21.9015,1611119700000
1846,3694388,3694388,3680092,3682433,8.5607,1611120600000
1847,3682433,3694999,3677458,3694319,9.1852,1611121500000
1848,3694314,3699999,3688179,3691854,11.2570,1611122400000
1849,3691131,3700000,3679991,3700000,8.3070,1611123300000
1850,3699456,3709269,3693962,3701001,8.0404,1611124200000
1851,3701001,3701895,3665000,3672999,18.4884,1611125100000
1852,3672999,3707510,3672416,3707148,11.6982,1611126000000
1853,3707301,3731743,3705000,3727996,29.7633,1611126900000
1854,3727996,3727997,3716950,3720496,6.8933,1611127800000
1855,3719585,3725610,3715409,3716932,8.5896,1611128700000
1856,3718706,3725000,3700041,3703591,14.6921,1611129600000
1857,3703182,3740000,3685421,3732190,16.0044,1611130500000
1858,3732189,3732290,3701999,3707261,8.1215,1611131400000
1859,3708280,3713530,3693435,3694691,8.8607,1611132300000
1860,3694750,3700997,3670000,3674275,17.7008,1611133200000
1861,3674276,3688121,3674276,3676617,8.7894,1611134100000
1862,3676614,3677680,3605299,3629457,63.0758,1611135000000
1863,3629458,3642041,3600050,3629074,30.2229,1611135900000
1864,3624648,3624648,3580062,3615235,61.5515,1611136800000
1865,3615001,3637884,3608000,3624793,25.6550,1611137700000
1866,3627390,3640001,3610000,3633622,24.7626,1611138600000
1867,3633622,3655000,3625064,3626090,13.9722,1611139500000
1868,3626395,3637892,3595421,3595422,31.5179,1611140400000
1869,3595422,3595422,3550001,3566000,51.5317,1611141300000
1870,3565000,3607411,3563344,3596344,30.3616,1611142200000
1871,3596003,3606340,3581427,3586976,16.1107,1611143100000
1872,3586799,3620950,3531638,3597036,84.3489,1611144000000
1873,3595921,3616518,3588160,3616493,27.6165,1611144900000
1874,3616493,3625128,3602784,3610000,14.5576,1611145800000
1875,3610000,3617436,3590033,3617017,18.7078,1611146700000
1876,3617020,3617600,3579999,3585094,9.7278,1611147600000
1877,3583556,3599632,3564678,3584800,27.5522,1611148500000
1878,3584800,3621445,3584800,3620001,14.1052,1611149400000
1879,3620001,3640058,3620000,3636500,22.8432,1611150300000
1880,3637424,3659999,3632193,3639593,19.6000,1611151200000
1881,3639288,3664590,3636720,3657988,18.6641,1611152100000
1882,3658036,3659800,3630102,3639392,16.9765,1611153000000
1883,3639178,3652272,3630266,3633179,13.7742,1611153900000
1884,3634590,3647213,3630148,3639545,15.4997,1611154800000
1885,3639340,3642724,3590000,3590000,18.6120,1611155700000
1886,3590000,3601719,3589000,3594641,8.4438,1611156600000
1887,3594854,3596015,3545339,3554454,34.0125,1611157500000
1888,3556171,3556171,3482523,3550483,102.5051,1611158400000
1889,3552000,3576002,3546127,3565961,55.5621,1611159300000
1890,3567277,3587766,3560002,3565820,12.1989,1611160200000
1891,3565824,3608989,3565824,3608989,10.5781,1611161100000
1892,3608988,3618430,3598781,3614023,8.5139,1611162000000
1893,3611510,3618431,3602509,3605208,4.1825,1611162900000
1894,3605722,3640870,3596109,3640870,15.6825,1611163800000
1895,3636210,3639986,3617042,3623499,11.5377,1611164700000
1896,3623160,3631032,3618534,3624493,6.5435,1611165600000
1897,3625855,3647213,3625855,3632943,9.1619,1611166500000
1898,3634882,3636760,3623824,3625761,4.2118,1611167400000
1899,3628464,3660000,3624591,3660000,12.1599,1611168300000
1900,3660000,3660000,3646212,3646212,3.8956,1611169200000
1901,3648358,3651845,3634012,3641428,5.2111,1611170100000
1902,3642324,3660769,3625758,3660769,6.9167,1611171000000
1903,3659653,3664999,3652009,3652010,11.7335,1611171900000
1904,3656325,3666528,3640000,3640001,4.0954,1611172800000
1905,3640000,3644316,3631762,3633130,3.1634,1611173700000
1906,3631728,3639459,3610519,3626613,7.6413,1611174600000
1907,3627500,3645001,3627500,3631449,3.6211,1611175500000
1908,3631449,3644162,3601000,3606021,6.6293,1611176400000
1909,3606021,3612504,3585670,3599081,11.0932,1611177300000
1910,3599081,3611789,3597513,3607612,5.5262,1611178200000
1911,3607212,3627623,3607212,3624277,4.5537,1611179100000
1912,3623092,3628599,3610397,3615377,5.4196,1611180000000
1913,3615376,3642995,3615376,3636000,11.4104,1611180900000
1914,3636000,3644001,3623441,3635930,5.7447,1611181800000
1915,3635830,3646245,3634861,3635071,13.4220,1611182700000
1916,3634951,3641411,3618736,3637549,7.3487,1611183600000
1917,3638000,3703463,3638000,3703463,43.3942,1611184500000
1918,3703464,3703472,3692577,3700772,30.7125,1611185400000
1919,3700054,3703111,3681800,3687576,11.8461,1611186300000
1920,3689009,3697999,3672000,3673598,14.8256,1611187200000
1921,3673598,3677743,3663069,3665190,5.3928,1611188100000
1922,3666919,3668087,3651497,3657100,14.3643,1611189000000
1923,3659353,3671999,3646990,3669165,16.1032,1611189900000
1924,3669165,3671999,3625653,3629679,11.6592,1611190800000
1925,3627853,3633284,3625000,3628650,4.0603,1611191700000
1926,3628660,3641173,3609971,3610006,10.8211,1611192600000
1927,3610001,3616000,3600001,3610499,8.5980,1611193500000
1928,3610500,3613912,3592941,3605006,8.2048,1611194400000
1929,3606973,3611692,3587231,3598095,11.7245,1611195300000
1930,3596991,3600475,3570269,3584897,10.4723,1611196200000
1931,3588606,3604517,3576479,3589727,9.8327,1611197100000
1932,3589999,3615496,3587512,3601000,14.8010,1611198000000
1933,3601001,3609298,3575108,3581818,7.4587,1611198900000
1934,3581815,3588107,3553634,3571841,6.1620,1611199800000
1935,3572507,3594337,3570554,3590001,5.4386,1611200700000
1936,3590001,3612292,3582271,3601711,13.1215,1611201600000
1937,3601711,3605378,3593703,3599998,2.5375,1611202500000
1938,3599999,3620000,3583628,3583628,10.4294,1611203400000
1939,3584585,3584585,3544859,3549832,33.4605,1611204300000
1940,3550186,3561000,3536609,3559988,21.2666,1611205200000
1941,3559988,3559988,3520001,3541694,11.4996,1611206100000
1942,3544179,3575511,3544179,3575399,11.1885,1611207000000
1943,3575157,3584528,3568358,3576390,10.6883,1611207900000
1944,3580573,3593657,3576397,3589760,6.8610,1611208800000
1945,3589993,3597114,3582020,3589983,6.1522,1611209700000
1946,3589987,3601999,3579041,3593542,6.5169,1611210600000
1947,3592039,3601459,3588500,3588507,3.3203,1611211500000
1948,3589999,3609698,3589999,3590638,5.8606,1611212400000
1949,3591630,3620000,3582840,3618666,7.4451,1611213300000
1950,3618666,3628134,3610400,3610949,9.9768,1611214200000
1951,3610950,3615940,3589650,3593061,6.6278,1611215100000
1952,3593055,3595260,3562446,3570034,11.3717,1611216000000
1953,3570033,3573027,3545363,3552881,16.4264,1611216900000
1954,3555304,3556366,3491388,3497828,53.0117,1611217800000
1955,3500099,3519402,3451350,3453602,52.0328,1611218700000
1956,3453601,3472317,3400001,3412058,89.0334,1611219600000
1957,3412060,3453064,3392500,3406941,86.1494,1611220500000
1958,3406941,3449988,3384000,3424000,50.4234,1611221400000
1959,3423993,3440001,3393461,3419001,39.8048,1611222300000
1960,3419001,3424248,3355000,3366940,52.1115,1611223200000
1961,3367503,3393578,3325000,3372405,82.2868,1611224100000
1962,3372403,3430000,3372403,3410364,50.2415,1611225000000
1963,3410363,3434819,3404979,3410951,34.7327,1611225900000
1964,3408777,3425869,3380000,3397800,40.8728,1611226800000
1965,3397799,3407999,3360000,3370989,31.2726,1611227700000
1966,3370672,3399170,3349212,3396586,34.5735,1611228600000
1967,3398988,3399999,3334111,3338089,41.3058,1611229500000
1968,3338091,3350001,3245021,3254272,164.7027,1611230400000
1969,3254271,3308712,3248171,3286761,82.1103,1611231300000
1970,3286762,3367171,3279008,3367170,82.0177,1611232200000
1971,3367170,3391234,3357841,3374372,46.3182,1611233100000
1972,3374001,3386558,3344026,3381572,53.5340,1611234000000
1973,3381576,3395388,3363548,3385801,27.2038,1611234900000
1974,3385800,3399800,3376003,3385194,32.9289,1611235800000
1975,3382547,3390053,3343198,3349789,30.3326,1611236700000
1976,3349788,3364553,3293016,3299594,42.7848,1611237600000
1977,3295079,3335328,3270800,3280000,44.9908,1611238500000
1978,3280000,3303000,3221211,3234860,70.0768,1611239400000
1979,3234316,3290000,3222682,3231667,82.7167,1611240300000
1980,3229170,3304882,3221134,3294984,35.1810,1611241200000
1981,3297033,3328495,3250000,3253624,40.0030,1611242100000
1982,3253624,3290000,3235858,3274274,21.7415,1611243000000
1983,3274272,3287510,3245822,3257503,22.6660,1611243900000
1984,3253543,3330769,3230012,3326968,54.5422,1611244800000
1985,3327000,3335000,3300004,3309999,26.0057,1611245700000
1986,3309950,3328000,3251002,3256061,15.2275,1611246600000
1987,3256059,3269993,3222222,3222222,25.9881,1611247500000
1988,3223087,3287122,3222223,3261981,43.0550,1611248400000
1989,3261980,3294999,3240000,3288343,16.5921,1611249300000
1990,3289143,3310000,3270000,3300041,14.3366,1611250200000
1991,3300042,3313000,3296011,3306273,8.5726,1611251100000
1992,3306266,3307565,3270000,3276889,9.0927,1611252000000
1993,3275566,3300000,3259330,3295540,14.5221,1611252900000
1994,3294600,3306118,3285812,3294584,4.5185,1611253800000
1995,3297443,3323829,3279002,3292960,10.5066,1611254700000
1996,3292574,3311708,3280011,3311092,9.0409,1611255600000
1997,3311000,3372751,3311000,3372742,14.6312,1611256500000
1998,3373703,3389000,3362000,3385001,13.4290,1611257400000
1999,3385000,3385000,3369932,3369932,6.6860,1611258300000
2000,3368906,3374422,3338003,3361623,15.8545,1611259200000
2001,3361624,3369365,3335006,3344010,10.1488,1611260100000
2002,3345000,3348598,3330007,3330767,3.7130,1611261000000
2003,3331783,3343000,3306737,3306737,10.5505,1611261900000
2004,3306494,3320200,3303035,3307072,9.7258,1611262800000
2005,3307856,3328753,3307856,3312224,10.7599,1611263700000
2006,3313662,3313662,3282483,3294451,13.0761,1611264600000
2007,3295385,3295385,3240000,3240001,26.5015,1611265500000
2008,3240001,3240095,3171981,3173498,90.0140,1611266400000
2009,3173502,3207501,3141000,3141000,74.9076,1611267300000
2010,3141000,3187985,3120000,3174907,103.9140,1611268200000
2011,3174909,3210015,3174909,3206628,50.7502,1611269100000
2012,3208000,3275256,3200000,3200000,40.1245,1611270000000
2013,3200010,3243579,3200000,3210178,19.3291,1611270900000
2014,3210971,3264434,3210971,3237342,21.9775,1611271800000
2015,3242125,3244087,3178558,3199822,32.7459,1611272700000
2016,3199811,3199811,3148560,3161000,39.9325,1611273600000
2017,3161001,3161001,3035975,3073528,137.6486,1611274500000
2018,3074462,3093786,3028984,3084211,80.3242,1611275400000
2019,3084208,3120000,3050000,3050812,62.2060,1611276300000
2020,3050812,3076998,3010005,3010005,68.7337,1611277200000
2021,3012503,3059998,2980000,3048010,140.7189,1611278100000
2022,3045001,3094000,3040792,3091488,39.3927,1611279000000
2023,3091488,3127414,3076223,3116751,61.4400,1611279900000
2024,3115863,3166647,3085633,3156178,62.8481,1611280800000
2025,3157338,3158500,3131262,3154274,36.3244,1611281700000
2026,3155055,3193056,3147222,3170001,40.1494,1611282600000
2027,3169975,3185416,3153004,3180384,33.3437,1611283500000
2028,3180820,3189964,3152541,3164651,26.9810,1611284400000
2029,3162699,3162699,3135499,3154943,28.9469,1611285300000
2030,3154001,3184594,3154001,3184594,20.3470,1611286200000
2031,3184594,3211934,3171839,3206982,38.6407,1611287100000
2032,3207007,3276703,3201000,3264639,61.2083,1611288000000
2033,3264000,3264000,3230000,3231200,33.9510,1611288900000
2034,3231200,3241604,3205977,3208526,27.4852,1611289800000
2035,3208526,3221188,3194528,3209966,24.9567,1611290700000
2036,3208395,3214731,3183270,3214731,17.7015,1611291600000
2037,3215001,3271264,3215001,3268002,49.4807,1611292500000
2038,3268002,3299999,3268002,3294690,60.5358,1611293400000
2039,3294672,3317502,3288777,3306148,50.2520,1611294300000
2040,3306130,3312936,3274600,3283742,30.6798,1611295200000
2041,3283640,3333333,3279180,3319657,45.2122,1611296100000
2042,3319658,3325000,3281449,3292114,30.1462,1611297000000
2043,3292114,3295002,3269597,3274473,26.5745,1611297900000
2044,3274516,3304081,3274473,3300024,15.6584,1611298800000
2045,3301500,3308265,3216454,3239987,29.2025,1611299700000
2046,3237630,3257685,3202438,3207423,45.0156,1611300600000
2047,3207405,3221193,3168005,3188842,47.1219,1611301500000
2048,3190832,3210002,3158652,3185003,27.2945,1611302400000
2049,3185861,3200002,3170005,3199637,19.0641,1611303300000
2050,3199626,3216497,3194740,3211270,15.2290,1611304200000
2051,3211277,3269870,3185323,3261670,36.4103,1611305100000
2052,3261670,3285720,3237033,3270000,30.4878,1611306000000
2053,3269523,3270000,3243721,3267873,17.0608,1611306900000
2054,3269998,3271212,3250001,3259658,15.8346,1611307800000
2055,3257820,3290000,3250841,3254997,15.0063,1611308700000
2056,3255001,3285807,3248631,3269051,12.9375,1611309600000
2057,3271469,3279993,3222889,3228221,25.0767,1611310500000
2058,3228239,3256000,3220000,3236845,10.4407,1611311400000
2059,3236530,3253964,3225237,3251584,14.1309,1611312300000
2060,3253310,3302228,3251585,3297001,27.8360,1611313200000
2061,3297002,3316999,3290002,3294706,28.8426,1611314100000
2062,3292997,3303999,3271881,3280787,22.3846,1611315000000
2063,3279544,3296645,3271881,3288647,20.2701,1611315900000
2064,3290786,3316498,3280729,3281699,22.8924,1611316800000
2065,3282000,3288942,3274865,3280794,9.8451,1611317700000
2066,3280793,3304912,3256012,3259900,23.7386,1611318600000
2067,3257908,3280018,3256923,3280018,27.1225,1611319500000
2068,3278499,3310000,3259953,3302432,27.2245,1611320400000
2069,3302432,3349999,3295001,3347909,33.8188,1611321300000
2070,3347907,3359986,3342349,3353096,32.3963,1611322200000
2071,3353096,3360018,3344736,3346405,26.1594,1611323100000
2072,3346400,3379000,3346397,3377984,33.6095,1611324000000
2073,3377984,3392010,3377984,3392009,44.3378,1611324900000
2074,3392009,3395000,3357435,3360810,35.6448,1611325800000
2075,3364280,3382504,3364280,3382504,13.9649,1611326700000
2076,3382770,3400859,3375363,3400859,23.7460,1611327600000
2077,3400859,3410000,3378888,3384760,30.2182,1611328500000
2078,3384760,3389546,3362099,3370440,26.6483,1611329400000
2079,3370439,3378397,3360000,3377258,8.3974,1611330300000
2080,3377858,3387508,3325371,3330001,21.0240,1611331200000
2081,3330079,3390000,3329256,3388190,22.9594,1611332100000
2082,3388192,3389890,3375001,3381519,18.2515,1611333000000
2083,3381266,3381266,3360000,3367766,14.5839,1611333900000
2084,3367637,3375007,3355003,3372159,11.1976,1611334800000
2085,3372156,3379304,3355552,3361654,11.1742,1611335700000
2086,3362800,3369313,3342085,3343363,7.0642,1611336600000
2087,3343467,3360120,3337677,3359999,4.3130,1611337500000
2088,3360372,3374124,3348030,3370352,2.6725,1611338400000
2089,3370859,3386849,3370358,3375623,6.7266,1611339300000
2090,3376215,3420019,3376215,3420019,23.0540,1611340200000
2091,3420018,3460102,3417205,3456419,25.1132,1611341100000
2092,3456565,3461920,3443653,3457755,16.9054,1611342000000
2093,3458200,3496000,3450089,3491370,22.4441,1611342900000
2094,3493898,3495315,3477000,3477000,9.6638,1611343800000
2095,3477000,3492514,3472010,3490355,8.9330,1611344700000
2096,3492308,3500000,3469003,3480009,12.3069,1611345600000
2097,3480009,3512980,3480009,3512980,24.1796,1611346500000
2098,3512980,3512980,3491118,3493864,11.1038,1611347400000
2099,3493864,3500512,3466860,3484733,18.3748,1611348300000
2100,3484732,3491564,3475000,3476000,16.1306,1611349200000
2101,3476000,3481470,3461446,3481470,15.7360,1611350100000
2102,3481874,3496191,3481874,3483159,6.2946,1611351000000
2103,3482726,3482726,3445548,3460500,14.9450,1611351900000
2104,3457243,3480279,3457243,3465910,7.3873,1611352800000
2105,3465910,3490563,3464865,3478791,6.3556,1611353700000
2106,3478791,3478791,3456337,3459524,14.6424,1611354600000
2107,3459509,3462910,3405224,3408432,20.3694,1611355500000
2108,3409663,3427207,3403000,3422857,20.7681,1611356400000
2109,3420840,3440000,3416000,3434579,16.7176,1611357300000
2110,3434578,3438763,3400000,3400000,15.7613,1611358200000
2111,3400000,3429939,3383189,3420309,14.5475,1611359100000
2112,3419562,3419562,3360000,3365001,27.9786,1611360000000
2113,3365001,3385929,3360000,3379027,13.8902,1611360900000
2114,3379028,3384000,3365327,3373741,16.4552,1611361800000
2115,3370701,3392500,3355074,3383999,15.9068,1611362700000
2116,3383999,3393050,3344133,3344133,19.2338,1611363600000
2117,3345044,3367777,3342517,3367777,10.0620,1611364500000
2118,3367937,3410212,3367937,3403631,22.0004,1611365400000
2119,3403630,3411107,3388824,3390885,12.2314,1611366300000
2120,3390887,3407940,3383830,3386500,12.6522,1611367200000
2121,3386492,3387777,3334537,3347844,19.3936,1611368100000
2122,3347840,3355883,3328011,3328038,13.5824,1611369000000
2123,3328421,3353999,3327998,3345355,9.4646,1611369900000
2124,3346710,3359997,3341280,3350929,11.0918,1611370800000
2125,3352986,3374994,3352986,3361001,26.5483,1611371700000
2126,3361001,3380000,3353326,3373218,7.9031,1611372600000
2127,3371678,3378465,3351000,3359790,7.5539,1611373500000
2128,3358811,3377772,3351024,3377772,11.3969,1611374400000
2129,3377772,3398343,3377772,3390299,10.6755,1611375300000
2130,3391066,3399999,3376110,3378186,17.9072,1611376200000
2131,3378194,3386221,3376543,3377349,9.0430,1611377100000
2132,3377359,3383915,3350000,3359084,16.2812,1611378000000
2133,3358080,3361313,3350000,3360689,6.7773,1611378900000
2134,3360654,3421533,3357989,3415678,21.3234,1611379800000
2135,3416049,3460000,3415678,3459994,46.6690,1611380700000
2136,3459451,3471463,3446025,3449346,35.5622,1611381600000
2137,3449422,3453012,3432012,3438908,18.4964,1611382500000
2138,3438923,3439186,3417509,3428000,11.1720,1611383400000
2139,3427319,3439072,3404376,3404376,9.5378,1611384300000
2140,3404998,3419105,3392709,3410542,17.7771,1611385200000
2141,3410542,3438861,3408372,3431788,8.8289,1611386100000
2142,3431788,3438000,3396491,3403646,7.5627,1611387000000
2143,3403640,3418015,3399702,3416013,10.9750,1611387900000
2144,3416013,3416013,3387053,3403976,9.1789,1611388800000
2145,3403975,3424654,3396095,3414134,14.4440,1611389700000
2146,3414133,3420600,3398389,3401705,5.7583,1611390600000
2147,3403227,3420196,3388001,3417382,11.1786,1611391500000
2148,3417535,3431295,3406836,3406949,12.3378,1611392400000
2149,3406868,3420000,3371213,3374605,29.0504,1611393300000
2150,3374617,3388564,3374328,3384805,10.8107,1611394200000
2151,3383629,3402584,3361841,3368851,17.0688,1611395100000
2152,3369156,3372549,3345005,3365102,14.9565,1611396000000
2153,3363588,3365609,3346668,3351586,6.0256,1611396900000
2154,3351578,3356421,3341505,3348391,12.8187,1611397800000
2155,3348391,3362503,3344003,3354093,4.6105,1611398700000
2156,3354898,3372432,3346449,3348000,12.4357,1611399600000
2157,3348001,3348001,3285667,3294786,50.8957,1611400500000
2158,3294701,3300785,3274999,3297748,36.1513,1611401400000
2159,3297747,3304000,3273452,3281774,26.6842,1611402300000
2160,3281775,3315213,3266192,3300571,26.0064,1611403200000
2161,3296011,3308301,3286021,3288013,14.2833,1611404100000
2162,3292292,3308000,3282503,3297439,15.9500,1611405000000
2163,3297439,3302288,3282046,3282046,13.8777,1611405900000
2164,3284696,3295713,3250264,3292025,39.4305,1611406800000
2165,3292030,3319174,3292025,3315711,27.0995,1611407700000
2166,3315711,3353728,3308939,3338727,27.1945,1611408600000
2167,3338420,3338487,3310000,3313832,21.3218,1611409500000
2168,3312041,3314002,3291377,3302836,11.4590,1611410400000
2169,3301588,3319870,3294261,3318212,9.2983,1611411300000
2170,3311887,3315246,3300955,3312379,2.9323,1611412200000
2171,3314062,3317367,3289595,3295007,14.3903,1611413100000
2172,3294893,3327999,3286995,3322300,9.0335,1611414000000
2173,3324246,3339987,3321252,3330999,5.1331,1611414900000
2174,3329830,3332124,3313317,3320393,11.9495,1611415800000
2175,3320671,3321097,3309970,3309970,8.9450,1611416700000
2176,3310000,3314076,3300875,3312631,4.3075,1611417600000
2177,3312550,3339999,3312550,3336723,6.2581,1611418500000
2178,3336999,3354653,3332223,3340306,10.2056,1611419400000
2179,3340471,3344251,3329229,3336350,4.8169,1611420300000
2180,3336010,3340491,3331691,3338681,4.8092,1611421200000
2181,3339121,3339121,3329546,3334826,1.3989,1611422100000
2182,3333107,3356999,3331808,3352617,14.3951,1611423000000
2183,3352037,3360000,3341325,3341325,10.5850,1611423900000
2184,3343465,3353369,3334015,3336731,2.3984,1611424800000
2185,3337607,3339388,3306006,3313615,7.1471,1611425700000
2186,3313615,3327777,3310412,3327777,2.4817,1611426600000
2187,3328000,3339548,3328000,3337183,1.8906,1611427500000
2188,3337183,3355607,3337183,3351212,6.8797,1611428400000
2189,3351265,3353118,3344000,3350750,1.7692,1611429300000
2190,3351487,3354395,3342442,3349326,1.6953,1611430200000
2191,3349406,3369483,3349406,3357219,3.4018,1611431100000
2192,3357219,3358696,3336245,3341736,1.7393,1611432000000
2193,3340724,3343648,3335880,3343648,4.3153,1611432900000
2194,3343652,3343652,3325408,3337192,2.3718,1611433800000
2195,3336664,3343000,3335510,3339999,1.5121,1611434700000
2196,3340496,3341111,3330806,3339199,2.4788,1611435600000
2197,3340137,3344010,3331317,3333172,7.0926,1611436500000
2198,3333012,3345433,3306000,3345433,8.5128,1611437400000
2199,3345433,3364608,3345433,3356667,7.7103,1611438300000
2200,3356667,3370716,3354700,3355647,5.2359,1611439200000
2201,3355647,3355647,3339327,3341500,3.5933,1611440100000
2202,3342666,3345025,3321275,3323352,9.8519,1611441000000
2203,3323316,3336010,3322074,3327646,6.7174,1611441900000
2204,3327622,3332502,3315000,3317219,4.3621,1611442800000
2205,3324359,3327196,3315495,3316080,11.1703,1611443700000
2206,3315009,3323000,3306630,3320000,4.2945,1611444600000
2207,3319992,3327999,3314072,3325696,7.4121,1611445500000
2208,3325694,3325694,3283605,3303044,11.4196,1611446400000
2209,3307233,3313533,3295027,3308496,15.5671,1611447300000
2210,3307545,3318871,3307545,3315336,4.7544,1611448200000
2211,3315332,3318100,3303693,3304794,9.9809,1611449100000
2212,3304794,3320062,3295000,3315975,7.2636,1611450000000
2213,3315967,3324895,3315090,3316675,2.1375,1611450900000
2214,3314823,3320001,3306282,3319000,14.7732,1611451800000
2215,3319000,3319099,3304014,3305320,8.9815,1611452700000
2216,3305000,3310874,3295858,3308096,2.6633,1611453600000
2217,3308220,3333332,3308219,3328000,5.0769,1611454500000
2218,3329989,3345055,3329544,3333333,11.5391,1611455400000
2219,3331567,3334862,3327973,3328699,4.3079,1611456300000
2220,3328700,3335000,3327434,3328331,5.5582,1611457200000
2221,3328331,3330000,3323662,3326233,5.6116,1611458100000
2222,3327090,3344618,3320000,3343198,3.8286,1611459000000
2223,3343198,3366922,3343197,3366922,12.0649,1611459900000
2224,3366922,3379353,3363269,3364393,21.2514,1611460800000
2225,3364922,3368002,3355006,3358452,6.2599,1611461700000
2226,3360000,3367705,3355400,3361312,9.3603,1611462600000
